square_id,cluster_k4,cluster_label
7065,3,High-activity core
7066,3,High-activity core
7067,3,High-activity core
7068,1,Urban mixed-use
7069,1,Urban mixed-use
7070,1,Urban mixed-use
7071,3,High-activity core
7072,3,High-activity core
7073,1,Urban mixed-use
7074,1,Urban mixed-use
7075,1,Urban mixed-use
7076,3,High-activity core
7077,3,High-activity core
7078,1,Urban mixed-use
7079,1,Urban mixed-use
7080,1,Urban mixed-use
7081,1,Urban mixed-use
7082,2,Moderate activity
7083,2,Moderate activity
7084,1,Urban mixed-use
7085,1,Urban mixed-use
7086,1,Urban mixed-use
7087,2,Moderate activity
7088,0,Low activity / peripheral
7089,2,Moderate activity
7090,2,Moderate activity
7091,2,Moderate activity
7092,2,Moderate activity
7093,2,Moderate activity
7094,2,Moderate activity
7095,2,Moderate activity
7096,2,Moderate activity
7097,2,Moderate activity
7098,2,Moderate activity
7099,2,Moderate activity
7100,0,Low activity / peripheral
7101,0,Low activity / peripheral
7102,2,Moderate activity
7103,2,Moderate activity
7104,2,Moderate activity
7105,2,Moderate activity
7106,2,Moderate activity
7107,2,Moderate activity
7108,0,Low activity / peripheral
7109,0,Low activity / peripheral
7110,0,Low activity / peripheral
7111,0,Low activity / peripheral
7112,0,Low activity / peripheral
7113,0,Low activity / peripheral
7114,0,Low activity / peripheral
7115,0,Low activity / peripheral
7116,0,Low activity / peripheral
7117,0,Low activity / peripheral
7118,0,Low activity / peripheral
7119,0,Low activity / peripheral
7120,0,Low activity / peripheral
7121,0,Low activity / peripheral
7122,0,Low activity / peripheral
7123,2,Moderate activity
7124,2,Moderate activity
7125,1,Urban mixed-use
7126,1,Urban mixed-use
7127,1,Urban mixed-use
7128,2,Moderate activity
7129,2,Moderate activity
7130,2,Moderate activity
7131,2,Moderate activity
7132,2,Moderate activity
7133,2,Moderate activity
7134,2,Moderate activity
7135,2,Moderate activity
7136,2,Moderate activity
7137,2,Moderate activity
7138,1,Urban mixed-use
7139,1,Urban mixed-use
7140,1,Urban mixed-use
7141,1,Urban mixed-use
7142,1,Urban mixed-use
7143,1,Urban mixed-use
7144,1,Urban mixed-use
7145,1,Urban mixed-use
7146,1,Urban mixed-use
7147,2,Moderate activity
7148,2,Moderate activity
7149,0,Low activity / peripheral
7150,2,Moderate activity
7151,0,Low activity / peripheral
7152,2,Moderate activity
7153,2,Moderate activity
7154,1,Urban mixed-use
7155,1,Urban mixed-use
7156,1,Urban mixed-use
7157,1,Urban mixed-use
7158,1,Urban mixed-use
7159,3,High-activity core
7160,1,Urban mixed-use
7161,1,Urban mixed-use
7162,1,Urban mixed-use
7163,3,High-activity core
7164,3,High-activity core
7165,3,High-activity core
7166,3,High-activity core
7167,1,Urban mixed-use
7168,1,Urban mixed-use
7169,1,Urban mixed-use
7170,1,Urban mixed-use
7171,1,Urban mixed-use
7172,1,Urban mixed-use
7173,1,Urban mixed-use
7174,1,Urban mixed-use
7175,1,Urban mixed-use
7176,3,High-activity core
7177,1,Urban mixed-use
7178,1,Urban mixed-use
7179,1,Urban mixed-use
7180,1,Urban mixed-use
7181,2,Moderate activity
7182,2,Moderate activity
7183,2,Moderate activity
7184,2,Moderate activity
7185,2,Moderate activity
7186,2,Moderate activity
7187,2,Moderate activity
7188,2,Moderate activity
7189,2,Moderate activity
7190,2,Moderate activity
7191,2,Moderate activity
7192,2,Moderate activity
7193,2,Moderate activity
7194,2,Moderate activity
7195,2,Moderate activity
7196,2,Moderate activity
7197,2,Moderate activity
7198,2,Moderate activity
7199,2,Moderate activity
7200,0,Low activity / peripheral
7201,0,Low activity / peripheral
7202,2,Moderate activity
7203,2,Moderate activity
7204,2,Moderate activity
7205,2,Moderate activity
7206,2,Moderate activity
7207,2,Moderate activity
7208,0,Low activity / peripheral
7209,0,Low activity / peripheral
7210,0,Low activity / peripheral
7211,2,Moderate activity
7212,2,Moderate activity
7213,0,Low activity / peripheral
7214,0,Low activity / peripheral
7215,0,Low activity / peripheral
7216,0,Low activity / peripheral
7217,0,Low activity / peripheral
7218,0,Low activity / peripheral
7219,0,Low activity / peripheral
7220,2,Moderate activity
7221,2,Moderate activity
7222,2,Moderate activity
7223,1,Urban mixed-use
7224,1,Urban mixed-use
7225,1,Urban mixed-use
7226,1,Urban mixed-use
7227,1,Urban mixed-use
7228,1,Urban mixed-use
7229,2,Moderate activity
7230,2,Moderate activity
7231,2,Moderate activity
7232,2,Moderate activity
7233,2,Moderate activity
7234,2,Moderate activity
7235,2,Moderate activity
7236,2,Moderate activity
7237,2,Moderate activity
7238,2,Moderate activity
7239,1,Urban mixed-use
7240,3,High-activity core
7241,1,Urban mixed-use
7242,1,Urban mixed-use
7243,1,Urban mixed-use
7244,1,Urban mixed-use
7245,2,Moderate activity
7246,2,Moderate activity
7247,2,Moderate activity
7248,2,Moderate activity
7249,2,Moderate activity
7250,2,Moderate activity
7251,0,Low activity / peripheral
7252,2,Moderate activity
7253,2,Moderate activity
7254,1,Urban mixed-use
7255,3,High-activity core
7256,1,Urban mixed-use
7257,1,Urban mixed-use
7258,1,Urban mixed-use
7259,1,Urban mixed-use
7260,1,Urban mixed-use
7261,1,Urban mixed-use
7262,1,Urban mixed-use
7263,3,High-activity core
7264,3,High-activity core
7265,1,Urban mixed-use
7266,1,Urban mixed-use
7267,1,Urban mixed-use
7268,1,Urban mixed-use
7269,1,Urban mixed-use
7270,1,Urban mixed-use
7271,3,High-activity core
7272,3,High-activity core
7273,1,Urban mixed-use
7274,1,Urban mixed-use
7275,1,Urban mixed-use
7276,1,Urban mixed-use
7277,1,Urban mixed-use
7278,1,Urban mixed-use
7279,1,Urban mixed-use
7280,1,Urban mixed-use
7281,2,Moderate activity
7282,2,Moderate activity
7283,2,Moderate activity
7284,1,Urban mixed-use
7285,2,Moderate activity
7286,2,Moderate activity
7287,2,Moderate activity
7288,2,Moderate activity
7289,2,Moderate activity
7290,2,Moderate activity
7291,2,Moderate activity
7292,2,Moderate activity
7293,2,Moderate activity
7294,2,Moderate activity
7295,2,Moderate activity
7296,2,Moderate activity
7297,2,Moderate activity
7298,2,Moderate activity
7299,2,Moderate activity
7300,2,Moderate activity
7301,2,Moderate activity
7302,2,Moderate activity
7303,2,Moderate activity
7304,2,Moderate activity
7305,2,Moderate activity
7306,1,Urban mixed-use
7307,2,Moderate activity
7308,2,Moderate activity
7309,2,Moderate activity
7310,2,Moderate activity
7311,2,Moderate activity
7312,2,Moderate activity
7313,2,Moderate activity
7314,0,Low activity / peripheral
7315,0,Low activity / peripheral
7316,0,Low activity / peripheral
7317,2,Moderate activity
7318,2,Moderate activity
7319,2,Moderate activity
7320,2,Moderate activity
7321,2,Moderate activity
7322,2,Moderate activity
7323,2,Moderate activity
7324,1,Urban mixed-use
7325,1,Urban mixed-use
7326,1,Urban mixed-use
7327,1,Urban mixed-use
7328,1,Urban mixed-use
7329,2,Moderate activity
7330,2,Moderate activity
7331,0,Low activity / peripheral
7332,0,Low activity / peripheral
7333,2,Moderate activity
7334,2,Moderate activity
7335,2,Moderate activity
7336,2,Moderate activity
7337,2,Moderate activity
7338,1,Urban mixed-use
7339,1,Urban mixed-use
7340,1,Urban mixed-use
7341,1,Urban mixed-use
7342,1,Urban mixed-use
7343,1,Urban mixed-use
7344,1,Urban mixed-use
7345,2,Moderate activity
7346,2,Moderate activity
7347,2,Moderate activity
7348,2,Moderate activity
7349,2,Moderate activity
7350,2,Moderate activity
7351,2,Moderate activity
7352,0,Low activity / peripheral
7353,1,Urban mixed-use
7354,1,Urban mixed-use
7355,1,Urban mixed-use
7356,1,Urban mixed-use
7357,2,Moderate activity
7358,1,Urban mixed-use
7359,1,Urban mixed-use
7360,1,Urban mixed-use
7361,1,Urban mixed-use
7362,1,Urban mixed-use
7363,1,Urban mixed-use
7364,1,Urban mixed-use
7365,1,Urban mixed-use
7366,1,Urban mixed-use
7367,1,Urban mixed-use
7368,1,Urban mixed-use
7369,1,Urban mixed-use
7370,1,Urban mixed-use
7371,3,High-activity core
7372,3,High-activity core
7373,1,Urban mixed-use
7374,1,Urban mixed-use
7375,2,Moderate activity
7376,1,Urban mixed-use
7377,1,Urban mixed-use
7378,1,Urban mixed-use
7379,1,Urban mixed-use
7380,1,Urban mixed-use
7381,2,Moderate activity
7382,2,Moderate activity
7383,2,Moderate activity
7384,1,Urban mixed-use
7385,2,Moderate activity
7386,2,Moderate activity
7387,2,Moderate activity
7388,2,Moderate activity
7389,1,Urban mixed-use
7390,3,High-activity core
7391,1,Urban mixed-use
7392,1,Urban mixed-use
7393,1,Urban mixed-use
7394,2,Moderate activity
7395,2,Moderate activity
7396,2,Moderate activity
7397,2,Moderate activity
7398,2,Moderate activity
7399,2,Moderate activity
7400,2,Moderate activity
7401,2,Moderate activity
7402,2,Moderate activity
7403,2,Moderate activity
7404,2,Moderate activity
7405,2,Moderate activity
7406,1,Urban mixed-use
7407,1,Urban mixed-use
7408,2,Moderate activity
7409,2,Moderate activity
7410,2,Moderate activity
7411,2,Moderate activity
7412,2,Moderate activity
7413,2,Moderate activity
7414,2,Moderate activity
7415,0,Low activity / peripheral
7416,2,Moderate activity
7417,2,Moderate activity
7418,2,Moderate activity
7419,2,Moderate activity
7420,2,Moderate activity
7421,2,Moderate activity
7422,2,Moderate activity
7423,2,Moderate activity
7424,1,Urban mixed-use
7425,1,Urban mixed-use
7426,1,Urban mixed-use
7427,2,Moderate activity
7428,2,Moderate activity
7429,0,Low activity / peripheral
7430,0,Low activity / peripheral
7431,0,Low activity / peripheral
7432,0,Low activity / peripheral
7433,0,Low activity / peripheral
7434,0,Low activity / peripheral
7435,2,Moderate activity
7436,2,Moderate activity
7437,2,Moderate activity
7438,2,Moderate activity
7439,1,Urban mixed-use
7440,1,Urban mixed-use
7441,1,Urban mixed-use
7442,1,Urban mixed-use
7443,3,High-activity core
7444,3,High-activity core
7445,1,Urban mixed-use
7446,2,Moderate activity
7447,2,Moderate activity
7448,2,Moderate activity
7449,2,Moderate activity
7450,2,Moderate activity
7451,2,Moderate activity
7452,0,Low activity / peripheral
7453,1,Urban mixed-use
7454,1,Urban mixed-use
7455,1,Urban mixed-use
7456,2,Moderate activity
7457,2,Moderate activity
7458,2,Moderate activity
7459,1,Urban mixed-use
7460,1,Urban mixed-use
7461,1,Urban mixed-use
7462,1,Urban mixed-use
7463,2,Moderate activity
7464,2,Moderate activity
7465,1,Urban mixed-use
7466,1,Urban mixed-use
7467,1,Urban mixed-use
7468,1,Urban mixed-use
7469,1,Urban mixed-use
7470,1,Urban mixed-use
7471,3,High-activity core
7472,3,High-activity core
7473,1,Urban mixed-use
7474,2,Moderate activity
7475,2,Moderate activity
7476,2,Moderate activity
7477,1,Urban mixed-use
7478,1,Urban mixed-use
7479,1,Urban mixed-use
7480,1,Urban mixed-use
7481,2,Moderate activity
7482,2,Moderate activity
7483,2,Moderate activity
7484,2,Moderate activity
7485,2,Moderate activity
7486,2,Moderate activity
7487,2,Moderate activity
7488,1,Urban mixed-use
7489,3,High-activity core
7490,3,High-activity core
7491,3,High-activity core
7492,3,High-activity core
7493,1,Urban mixed-use
7494,2,Moderate activity
7495,2,Moderate activity
7496,2,Moderate activity
7497,2,Moderate activity
7498,2,Moderate activity
7499,2,Moderate activity
7500,2,Moderate activity
7501,2,Moderate activity
7502,2,Moderate activity
7503,2,Moderate activity
7504,2,Moderate activity
7505,2,Moderate activity
7506,2,Moderate activity
7507,2,Moderate activity
7508,2,Moderate activity
7509,2,Moderate activity
7510,2,Moderate activity
7511,2,Moderate activity
7512,2,Moderate activity
7513,2,Moderate activity
7514,2,Moderate activity
7515,0,Low activity / peripheral
7516,2,Moderate activity
7517,2,Moderate activity
7518,2,Moderate activity
7519,2,Moderate activity
7520,2,Moderate activity
7521,2,Moderate activity
7522,2,Moderate activity
7523,1,Urban mixed-use
7524,1,Urban mixed-use
7525,1,Urban mixed-use
7526,1,Urban mixed-use
7527,2,Moderate activity
7528,2,Moderate activity
7529,0,Low activity / peripheral
7530,0,Low activity / peripheral
7531,0,Low activity / peripheral
7532,0,Low activity / peripheral
7533,0,Low activity / peripheral
7534,0,Low activity / peripheral
7535,2,Moderate activity
7536,2,Moderate activity
7537,2,Moderate activity
7538,2,Moderate activity
7539,1,Urban mixed-use
7540,1,Urban mixed-use
7541,1,Urban mixed-use
7542,1,Urban mixed-use
7543,3,High-activity core
7544,3,High-activity core
7545,1,Urban mixed-use
7546,1,Urban mixed-use
7547,2,Moderate activity
7548,2,Moderate activity
7549,2,Moderate activity
7550,2,Moderate activity
7551,1,Urban mixed-use
7552,1,Urban mixed-use
7553,1,Urban mixed-use
7554,1,Urban mixed-use
7555,1,Urban mixed-use
7556,1,Urban mixed-use
7557,1,Urban mixed-use
7558,2,Moderate activity
7559,1,Urban mixed-use
7560,1,Urban mixed-use
7561,1,Urban mixed-use
7562,1,Urban mixed-use
7563,2,Moderate activity
7564,2,Moderate activity
7565,1,Urban mixed-use
7566,1,Urban mixed-use
7567,1,Urban mixed-use
7568,1,Urban mixed-use
7569,1,Urban mixed-use
7570,1,Urban mixed-use
7571,1,Urban mixed-use
7572,1,Urban mixed-use
7573,2,Moderate activity
7574,2,Moderate activity
7575,2,Moderate activity
7576,2,Moderate activity
7577,1,Urban mixed-use
7578,1,Urban mixed-use
7579,1,Urban mixed-use
7580,1,Urban mixed-use
7581,2,Moderate activity
7582,2,Moderate activity
7583,2,Moderate activity
7584,2,Moderate activity
7585,2,Moderate activity
7586,2,Moderate activity
7587,2,Moderate activity
7588,2,Moderate activity
7589,1,Urban mixed-use
7590,3,High-activity core
7591,3,High-activity core
7592,1,Urban mixed-use
7593,1,Urban mixed-use
7594,2,Moderate activity
7595,2,Moderate activity
7596,2,Moderate activity
7597,2,Moderate activity
7598,2,Moderate activity
7599,2,Moderate activity
7600,2,Moderate activity
7601,2,Moderate activity
7602,2,Moderate activity
7603,2,Moderate activity
7604,2,Moderate activity
7605,2,Moderate activity
7606,2,Moderate activity
7607,2,Moderate activity
7608,2,Moderate activity
7609,2,Moderate activity
7610,2,Moderate activity
7611,2,Moderate activity
7612,2,Moderate activity
7613,2,Moderate activity
7614,2,Moderate activity
7615,0,Low activity / peripheral
7616,0,Low activity / peripheral
7617,2,Moderate activity
7618,2,Moderate activity
7619,2,Moderate activity
7620,2,Moderate activity
7621,2,Moderate activity
7622,1,Urban mixed-use
7623,1,Urban mixed-use
7624,1,Urban mixed-use
7625,1,Urban mixed-use
7626,1,Urban mixed-use
7627,2,Moderate activity
7628,2,Moderate activity
7629,0,Low activity / peripheral
7630,2,Moderate activity
7631,2,Moderate activity
7632,2,Moderate activity
7633,2,Moderate activity
7634,2,Moderate activity
7635,1,Urban mixed-use
7636,1,Urban mixed-use
7637,1,Urban mixed-use
7638,1,Urban mixed-use
7639,1,Urban mixed-use
7640,1,Urban mixed-use
7641,1,Urban mixed-use
7642,1,Urban mixed-use
7643,1,Urban mixed-use
7644,3,High-activity core
7645,1,Urban mixed-use
7646,1,Urban mixed-use
7647,1,Urban mixed-use
7648,2,Moderate activity
7649,2,Moderate activity
7650,2,Moderate activity
7651,1,Urban mixed-use
7652,1,Urban mixed-use
7653,1,Urban mixed-use
7654,1,Urban mixed-use
7655,1,Urban mixed-use
7656,1,Urban mixed-use
7657,1,Urban mixed-use
7658,2,Moderate activity
7659,2,Moderate activity
7660,1,Urban mixed-use
7661,1,Urban mixed-use
7662,1,Urban mixed-use
7663,1,Urban mixed-use
7664,2,Moderate activity
7665,1,Urban mixed-use
7666,1,Urban mixed-use
7667,1,Urban mixed-use
7668,1,Urban mixed-use
7669,1,Urban mixed-use
7670,1,Urban mixed-use
7671,1,Urban mixed-use
7672,1,Urban mixed-use
7673,1,Urban mixed-use
7674,2,Moderate activity
7675,2,Moderate activity
7676,2,Moderate activity
7677,2,Moderate activity
7678,1,Urban mixed-use
7679,1,Urban mixed-use
7680,2,Moderate activity
7681,2,Moderate activity
7682,2,Moderate activity
7683,2,Moderate activity
7684,1,Urban mixed-use
7685,1,Urban mixed-use
7686,1,Urban mixed-use
7687,1,Urban mixed-use
7688,1,Urban mixed-use
7689,1,Urban mixed-use
7690,1,Urban mixed-use
7691,1,Urban mixed-use
7692,1,Urban mixed-use
7693,1,Urban mixed-use
7694,2,Moderate activity
7695,2,Moderate activity
7696,2,Moderate activity
7697,2,Moderate activity
7698,2,Moderate activity
7699,2,Moderate activity
7700,2,Moderate activity
7701,0,Low activity / peripheral
7702,2,Moderate activity
7703,2,Moderate activity
7704,2,Moderate activity
7705,2,Moderate activity
7706,2,Moderate activity
7707,2,Moderate activity
7708,2,Moderate activity
7709,2,Moderate activity
7710,2,Moderate activity
7711,2,Moderate activity
7712,2,Moderate activity
7713,1,Urban mixed-use
7714,1,Urban mixed-use
7715,2,Moderate activity
7716,0,Low activity / peripheral
7717,0,Low activity / peripheral
7718,2,Moderate activity
7719,2,Moderate activity
7720,2,Moderate activity
7721,2,Moderate activity
7722,1,Urban mixed-use
7723,1,Urban mixed-use
7724,1,Urban mixed-use
7725,1,Urban mixed-use
7726,2,Moderate activity
7727,2,Moderate activity
7728,2,Moderate activity
7729,2,Moderate activity
7730,2,Moderate activity
7731,2,Moderate activity
7732,2,Moderate activity
7733,2,Moderate activity
7734,2,Moderate activity
7735,1,Urban mixed-use
7736,1,Urban mixed-use
7737,1,Urban mixed-use
7738,1,Urban mixed-use
7739,1,Urban mixed-use
7740,1,Urban mixed-use
7741,1,Urban mixed-use
7742,1,Urban mixed-use
7743,1,Urban mixed-use
7744,1,Urban mixed-use
7745,1,Urban mixed-use
7746,1,Urban mixed-use
7747,1,Urban mixed-use
7748,2,Moderate activity
7749,2,Moderate activity
7750,2,Moderate activity
7751,2,Moderate activity
7752,1,Urban mixed-use
7753,1,Urban mixed-use
7754,1,Urban mixed-use
7755,1,Urban mixed-use
7756,1,Urban mixed-use
7757,1,Urban mixed-use
7758,2,Moderate activity
7759,1,Urban mixed-use
7760,2,Moderate activity
7761,1,Urban mixed-use
7762,1,Urban mixed-use
7763,1,Urban mixed-use
7764,2,Moderate activity
7765,1,Urban mixed-use
7766,1,Urban mixed-use
7767,3,High-activity core
7768,3,High-activity core
7769,1,Urban mixed-use
7770,1,Urban mixed-use
7771,1,Urban mixed-use
7772,1,Urban mixed-use
7773,2,Moderate activity
7774,2,Moderate activity
7775,2,Moderate activity
7776,2,Moderate activity
7777,2,Moderate activity
7778,2,Moderate activity
7779,2,Moderate activity
7780,2,Moderate activity
7781,2,Moderate activity
7782,1,Urban mixed-use
7783,1,Urban mixed-use
7784,1,Urban mixed-use
7785,1,Urban mixed-use
7786,1,Urban mixed-use
7787,1,Urban mixed-use
7788,1,Urban mixed-use
7789,1,Urban mixed-use
7790,1,Urban mixed-use
7791,1,Urban mixed-use
7792,1,Urban mixed-use
7793,1,Urban mixed-use
7794,2,Moderate activity
7795,2,Moderate activity
7796,2,Moderate activity
7797,2,Moderate activity
7798,2,Moderate activity
7799,2,Moderate activity
7800,2,Moderate activity
7801,2,Moderate activity
7802,2,Moderate activity
7803,2,Moderate activity
7804,2,Moderate activity
7805,2,Moderate activity
7806,2,Moderate activity
7807,2,Moderate activity
7808,2,Moderate activity
7809,2,Moderate activity
7810,2,Moderate activity
7811,2,Moderate activity
7812,2,Moderate activity
7813,1,Urban mixed-use
7814,1,Urban mixed-use
7815,1,Urban mixed-use
7816,2,Moderate activity
7817,2,Moderate activity
7818,2,Moderate activity
7819,2,Moderate activity
7820,2,Moderate activity
7821,2,Moderate activity
7822,2,Moderate activity
7823,2,Moderate activity
7824,2,Moderate activity
7825,2,Moderate activity
7826,0,Low activity / peripheral
7827,0,Low activity / peripheral
7828,2,Moderate activity
7829,2,Moderate activity
7830,2,Moderate activity
7831,2,Moderate activity
7832,2,Moderate activity
7833,2,Moderate activity
7834,2,Moderate activity
7835,1,Urban mixed-use
7836,1,Urban mixed-use
7837,1,Urban mixed-use
7838,1,Urban mixed-use
7839,1,Urban mixed-use
7840,1,Urban mixed-use
7841,1,Urban mixed-use
7842,1,Urban mixed-use
7843,1,Urban mixed-use
7844,2,Moderate activity
7845,2,Moderate activity
7846,1,Urban mixed-use
7847,1,Urban mixed-use
7848,2,Moderate activity
7849,2,Moderate activity
7850,2,Moderate activity
7851,2,Moderate activity
7852,1,Urban mixed-use
7853,1,Urban mixed-use
7854,1,Urban mixed-use
7855,1,Urban mixed-use
7856,1,Urban mixed-use
7857,1,Urban mixed-use
7858,1,Urban mixed-use
7859,2,Moderate activity
7860,2,Moderate activity
7861,2,Moderate activity
7862,2,Moderate activity
7863,2,Moderate activity
7864,2,Moderate activity
7865,1,Urban mixed-use
7866,1,Urban mixed-use
7867,1,Urban mixed-use
7868,1,Urban mixed-use
7869,1,Urban mixed-use
7870,1,Urban mixed-use
7871,1,Urban mixed-use
7872,1,Urban mixed-use
7873,2,Moderate activity
7874,2,Moderate activity
7875,2,Moderate activity
7876,2,Moderate activity
7877,2,Moderate activity
7878,2,Moderate activity
7879,2,Moderate activity
7880,2,Moderate activity
7881,1,Urban mixed-use
7882,2,Moderate activity
7883,2,Moderate activity
7884,1,Urban mixed-use
7885,1,Urban mixed-use
7886,1,Urban mixed-use
7887,1,Urban mixed-use
7888,1,Urban mixed-use
7889,1,Urban mixed-use
7890,1,Urban mixed-use
7891,1,Urban mixed-use
7892,1,Urban mixed-use
7893,1,Urban mixed-use
7894,2,Moderate activity
7895,2,Moderate activity
7896,2,Moderate activity
7897,2,Moderate activity
7898,2,Moderate activity
7899,2,Moderate activity
7900,2,Moderate activity
7901,2,Moderate activity
7902,2,Moderate activity
7903,2,Moderate activity
7904,2,Moderate activity
7905,2,Moderate activity
7906,2,Moderate activity
7907,2,Moderate activity
7908,2,Moderate activity
7909,2,Moderate activity
7910,2,Moderate activity
7911,2,Moderate activity
7912,2,Moderate activity
7913,1,Urban mixed-use
7914,1,Urban mixed-use
7915,2,Moderate activity
7916,2,Moderate activity
7917,2,Moderate activity
7918,2,Moderate activity
7919,2,Moderate activity
7920,2,Moderate activity
7921,2,Moderate activity
7922,2,Moderate activity
7923,2,Moderate activity
7924,2,Moderate activity
7925,0,Low activity / peripheral
7926,0,Low activity / peripheral
7927,0,Low activity / peripheral
7928,0,Low activity / peripheral
7929,2,Moderate activity
7930,2,Moderate activity
7931,2,Moderate activity
7932,2,Moderate activity
7933,2,Moderate activity
7934,1,Urban mixed-use
7935,1,Urban mixed-use
7936,1,Urban mixed-use
7937,1,Urban mixed-use
7938,1,Urban mixed-use
7939,1,Urban mixed-use
7940,1,Urban mixed-use
7941,1,Urban mixed-use
7942,1,Urban mixed-use
7943,1,Urban mixed-use
7944,2,Moderate activity
7945,2,Moderate activity
7946,1,Urban mixed-use
7947,1,Urban mixed-use
7948,2,Moderate activity
7949,1,Urban mixed-use
7950,1,Urban mixed-use
7951,1,Urban mixed-use
7952,1,Urban mixed-use
7953,1,Urban mixed-use
7954,1,Urban mixed-use
7955,1,Urban mixed-use
7956,1,Urban mixed-use
7957,1,Urban mixed-use
7958,1,Urban mixed-use
7959,2,Moderate activity
7960,2,Moderate activity
7961,2,Moderate activity
7962,2,Moderate activity
7963,2,Moderate activity
7964,2,Moderate activity
7965,1,Urban mixed-use
7966,1,Urban mixed-use
7967,1,Urban mixed-use
7968,1,Urban mixed-use
7969,1,Urban mixed-use
7970,1,Urban mixed-use
7971,1,Urban mixed-use
7972,1,Urban mixed-use
7973,1,Urban mixed-use
7974,1,Urban mixed-use
7975,2,Moderate activity
7976,1,Urban mixed-use
7977,1,Urban mixed-use
7978,1,Urban mixed-use
7979,1,Urban mixed-use
7980,1,Urban mixed-use
7981,1,Urban mixed-use
7982,2,Moderate activity
7983,2,Moderate activity
7984,1,Urban mixed-use
7985,1,Urban mixed-use
7986,1,Urban mixed-use
7987,1,Urban mixed-use
7988,1,Urban mixed-use
7989,1,Urban mixed-use
7990,1,Urban mixed-use
7991,1,Urban mixed-use
7992,1,Urban mixed-use
7993,1,Urban mixed-use
7994,2,Moderate activity
7995,2,Moderate activity
7996,2,Moderate activity
7997,2,Moderate activity
7998,2,Moderate activity
7999,2,Moderate activity
8000,2,Moderate activity
8001,2,Moderate activity
8002,2,Moderate activity
8003,2,Moderate activity
8004,2,Moderate activity
8005,2,Moderate activity
8006,2,Moderate activity
8007,2,Moderate activity
8008,2,Moderate activity
8009,2,Moderate activity
8010,1,Urban mixed-use
8011,1,Urban mixed-use
8012,1,Urban mixed-use
8013,1,Urban mixed-use
8014,2,Moderate activity
8015,2,Moderate activity
8016,2,Moderate activity
8017,2,Moderate activity
8018,2,Moderate activity
8019,2,Moderate activity
8020,2,Moderate activity
8021,2,Moderate activity
8022,2,Moderate activity
8023,2,Moderate activity
8024,2,Moderate activity
8025,0,Low activity / peripheral
8026,0,Low activity / peripheral
8027,0,Low activity / peripheral
8028,0,Low activity / peripheral
8029,0,Low activity / peripheral
8030,2,Moderate activity
8031,2,Moderate activity
8032,2,Moderate activity
8033,1,Urban mixed-use
8034,1,Urban mixed-use
8035,1,Urban mixed-use
8036,1,Urban mixed-use
8037,1,Urban mixed-use
8038,1,Urban mixed-use
8039,2,Moderate activity
8040,2,Moderate activity
8041,2,Moderate activity
8042,1,Urban mixed-use
8043,1,Urban mixed-use
8044,1,Urban mixed-use
8045,1,Urban mixed-use
8046,1,Urban mixed-use
8047,1,Urban mixed-use
8048,1,Urban mixed-use
8049,1,Urban mixed-use
8050,1,Urban mixed-use
8051,1,Urban mixed-use
8052,1,Urban mixed-use
8053,1,Urban mixed-use
8054,1,Urban mixed-use
8055,1,Urban mixed-use
8056,1,Urban mixed-use
8057,1,Urban mixed-use
8058,2,Moderate activity
8059,2,Moderate activity
8060,2,Moderate activity
8061,2,Moderate activity
8062,2,Moderate activity
8063,2,Moderate activity
8064,2,Moderate activity
8065,2,Moderate activity
8066,1,Urban mixed-use
8067,1,Urban mixed-use
8068,1,Urban mixed-use
8069,2,Moderate activity
8070,1,Urban mixed-use
8071,1,Urban mixed-use
8072,1,Urban mixed-use
8073,1,Urban mixed-use
8074,1,Urban mixed-use
8075,1,Urban mixed-use
8076,1,Urban mixed-use
8077,1,Urban mixed-use
8078,1,Urban mixed-use
8079,1,Urban mixed-use
8080,1,Urban mixed-use
8081,1,Urban mixed-use
8082,1,Urban mixed-use
8083,1,Urban mixed-use
8084,1,Urban mixed-use
8085,1,Urban mixed-use
8086,1,Urban mixed-use
8087,1,Urban mixed-use
8088,1,Urban mixed-use
8089,1,Urban mixed-use
8090,1,Urban mixed-use
8091,1,Urban mixed-use
8092,1,Urban mixed-use
8093,1,Urban mixed-use
8094,1,Urban mixed-use
8095,2,Moderate activity
8096,2,Moderate activity
8097,2,Moderate activity
8098,2,Moderate activity
8099,2,Moderate activity
8100,2,Moderate activity
8101,2,Moderate activity
8102,2,Moderate activity
8103,2,Moderate activity
8104,2,Moderate activity
8105,2,Moderate activity
8106,2,Moderate activity
8107,2,Moderate activity
8108,2,Moderate activity
8109,2,Moderate activity
8110,2,Moderate activity
8111,1,Urban mixed-use
8112,1,Urban mixed-use
8113,1,Urban mixed-use
8114,2,Moderate activity
8115,2,Moderate activity
8116,2,Moderate activity
8117,2,Moderate activity
8118,2,Moderate activity
8119,2,Moderate activity
8120,2,Moderate activity
8121,2,Moderate activity
8122,2,Moderate activity
8123,2,Moderate activity
8124,2,Moderate activity
8125,0,Low activity / peripheral
8126,0,Low activity / peripheral
8127,0,Low activity / peripheral
8128,0,Low activity / peripheral
8129,2,Moderate activity
8130,2,Moderate activity
8131,2,Moderate activity
8132,2,Moderate activity
8133,1,Urban mixed-use
8134,1,Urban mixed-use
8135,2,Moderate activity
8136,1,Urban mixed-use
8137,1,Urban mixed-use
8138,2,Moderate activity
8139,2,Moderate activity
8140,2,Moderate activity
8141,2,Moderate activity
